index,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,date,year,VIN (1-10),County,City,State,Postal Code,EV_year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,no_vehicle,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
489,131009,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00,5.0,2005-01-01,2005,KNDCC3LG6M,Skagit,Mount Vernon,WA,98274.0,2021,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10.0,168515847,POINT (-122.32267 48.41626),PUGET SOUND ENERGY INC,53057952700.0
490,131010,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00,4.8,2005-01-01,2005,3FA6P0SU5G,King,Woodinville,WA,98072.0,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,45.0,276760284,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032320.0
491,131011,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00,6.7,2005-01-01,2005,1G1FW6S06H,Kitsap,Bainbridge Island,WA,98110.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,23.0,141807760,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090800.0
492,131012,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00,4.9,2005-01-01,2005,5YJ3E1EA6J,Snohomish,Edmonds,WA,98026.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21.0,475557393,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050404.0
493,131013,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00,3.9,2005-01-01,2005,WA1VABGE7K,King,Seattle,WA,98115.0,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,46.0,229834202,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700.0
494,131014,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00,5.5,2005-01-01,2005,1G1FY6S04P,Kitsap,Poulsbo,WA,98370.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,228609475,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090501.0
495,131015,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00,4.3,2005-01-01,2005,1G1FZ6S02K,King,Woodinville,WA,98072.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45.0,219544489,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032320.0
496,131016,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00,11.7,2005-01-01,2005,1FADP3R40G,Pierce,Tacoma,WA,98466.0,2016,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,28.0,322286492,POINT (-122.5338 47.23594),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072305.0
497,131017,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00,5.6,2005-01-01,2005,7SAYGDEEXN,King,Tukwila,WA,98188.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,223471293,POINT (-122.28879 47.44538),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026200.0
498,131018,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00,8.7,2005-01-01,2005,5YJSA1E29J,King,Yarrow Point,WA,98004.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,48.0,267695648,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100.0
499,131019,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00,9.3,2005-01-01,2005,7SAYGDEF3N,Pierce,Buckley,WA,98321.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,207721797,POINT (-122.02523 47.16299),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070311.0
500,131020,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00,7.5,2005-01-01,2005,1G1FZ6S07L,Snohomish,Lake Stevens,WA,98258.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,44.0,125953334,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052604.0
501,131021,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00,4.9,2005-01-01,2005,7SAYGDEF8N,King,Seattle,WA,98121.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,186825908,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008004.0
502,131022,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00,3.9,2005-01-01,2005,2C4RC1S78N,Pierce,Graham,WA,98338.0,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,2.0,219364967,POINT (-122.29477 47.05703),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073132.0
503,131023,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00,5.6,2005-01-01,2005,KNDCE3LG4N,Spokane,Spokane,WA,99223.0,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6.0,186885744,POINT (-117.36043 47.63396),BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,53063013401.0
504,131024,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00,3.9,2005-01-01,2005,5YJYGDEEXM,Kitsap,Bainbridge Island,WA,98110.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23.0,166255589,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090700.0
505,131025,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2005-2007,2005-01-01T00:00:00,4.8,2005-01-01,2005,WDC0G5EB3K,Spokane,Liberty Lake,WA,99019.0,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,4.0,228235906,POINT (-117.1015 47.66829),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013205.0
506,131026,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00,7.8,2005-01-01,2005,5YJSA1DN9C,King,Seattle,WA,98103.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,46.0,203499334,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700.0
507,131027,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00,68.3,2005-01-01,2005,5YJ3E1EB3N,Snohomish,Snohomish,WA,98296.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44.0,193933764,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061041610.0
508,131028,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00,114.5,2005-01-01,2005,SADHC2S15L,Chelan,Wenatchee,WA,98801.0,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,12.0,186771742,POINT (-120.30522 47.41494),PUD NO 1 OF CHELAN COUNTY,53007961002.0
509,131029,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00,115.8,2005-01-01,2005,5YJYGDEE7M,King,Kirkland,WA,98034.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,150231679,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
510,131030,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00,114.6,2005-01-01,2005,3FMTK3SU7M,King,Issaquah,WA,98027.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,182732084,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032102.0
511,131031,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00,159.6,2005-01-01,2005,1N4AZ0CP6E,Pierce,Spanaway,WA,98387.0,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,29.0,348319037,POINT (-122.41046 47.06512),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071403.0
512,131032,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00,171.2,2005-01-01,2005,1G1FY6S06L,Pacific,Ocean Park,WA,98640.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,19.0,143099554,POINT (-124.0495 46.49147),BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950701.0
513,131033,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00,169.4,2005-01-01,2005,5YJ3E1EB6J,King,Redmond,WA,98052.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48.0,234948304,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605.0
514,131034,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00,42.7,2005-01-01,2005,5YJYGDEE1M,King,Bellevue,WA,98027.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,139842685,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025008.0
515,131035,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00,77.1,2005-01-01,2005,5YJ3E1EA5K,King,Redmond,WA,98052.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,48.0,9454189,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902.0
516,131036,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00,155.7,2005-01-01,2005,5YJ3E1EC7L,Cowlitz,Longview,WA,98632.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,19.0,131516227,POINT (-122.95058 46.14681),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000801.0
517,131037,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00,136.8,2005-01-01,2005,KNDJX3AE5G,King,Bellevue,WA,98004.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48.0,159884980,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
518,131038,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00,37.7,2005-01-01,2005,1V2GNPE89P,King,Sammamish,WA,98074.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,224382385,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216.0
519,131039,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00,12.4,2005-01-01,2005,5YJ3E1EB8M,King,Seattle,WA,98103.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,148780383,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500.0
520,131040,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00,93.5,2005-01-01,2005,1G1FY6S00K,King,Seattle,WA,98105.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,43.0,183099080,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201.0
521,131041,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00,79.4,2005-01-01,2005,5YJSA1E28J,Pierce,Tacoma,WA,98406.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,27.0,100841072,POINT (-122.52054 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500.0
522,131042,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00,16.9,2005-01-01,2005,5LMTJ5DZ6M,King,Auburn,WA,98092.0,2021,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,31.0,179668009,POINT (-122.17663 47.32326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031000.0
523,131043,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00,33.4,2005-01-01,2005,5YJ3E1EC2M,Pierce,Puyallup,WA,98374.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25.0,141042765,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071211.0
524,131044,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00,138.7,2005-01-01,2005,5YJYGDEE8L,King,Redmond,WA,98053.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,45.0,124534147,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328.0
525,131045,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00,110.4,2005-01-01,2005,5YJYGDEE2M,King,Seattle,WA,98144.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,134878726,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500.0
526,131046,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00,292.5,2005-01-01,2005,5YJ3E1EB9M,King,Bellevue,WA,98006.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,179555057,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0
527,131047,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00,224.8,2005-01-01,2005,1N4AZ0CP4D,Clark,Camas,WA,98607.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,18.0,173730861,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400.0
528,131048,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00,80.5,2005-01-01,2005,KNDC3DLC0N,Spokane,Spokane Valley,WA,99016.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,4.0,195783605,POINT (-117.1748 47.65699),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013101.0
529,131049,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00,30.0,2005-01-01,2005,YV4ED3UM0P,Snohomish,Bothell,WA,98021.0,2023,VOLVO,,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,232761623,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926.0
530,131050,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00,97.8,2005-01-01,2005,7SAYGDEE1N,King,Mercer Island,WA,98040.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,193755992,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302.0
531,131051,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00,42.4,2005-01-01,2005,5YJSA1DN4C,Snohomish,Marysville,WA,98271.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,38.0,117958186,POINT (-122.19388 48.15353),PUGET SOUND ENERGY INC,53061940002.0
532,131052,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00,19.9,2005-01-01,2005,5YJ3E1EC4N,King,Redmond,WA,98052.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,205856843,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
533,131053,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00,85.8,2005-01-01,2005,JTDKARFP7H,Asotin,Clarkston,WA,99403.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9.0,171557522,POINT (-117.04556 46.41402),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF ASOTIN COUNTY||INLAND POWER & LIGHT COMPANY,53003960200.0
534,131054,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00,57.2,2005-01-01,2005,5YJYGDEE4M,Snohomish,Mill Creek,WA,98012.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44.0,200881523,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052004.0
535,131055,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00,47.4,2005-01-01,2005,YV4BR0CL0M,Yakima,Yakima,WA,98908.0,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,14.0,171506870,POINT (-120.56916 46.58514),PACIFICORP,53077002801.0
